epoch,batch,train_loss,train_accuracy
23,16,1.0549156665802002,0.90625
23,17,0.7458032369613647,1.0
23,18,0.7797938585281372,1.0
23,19,0.8869759440422058,0.9375
23,20,1.070753574371338,0.875
23,21,0.8440300226211548,0.96875
23,22,0.7885078191757202,0.96875
23,23,0.9093009829521179,0.90625
23,24,0.8833314180374146,0.96875
23,25,0.8452212810516357,0.9375
23,26,0.7705856561660767,1.0
23,27,0.8346607685089111,0.96875
23,28,0.7574642300605774,1.0
23,29,0.8504036068916321,0.96875
23,30,0.8467916250228882,0.9375
23,31,0.8446669578552246,0.9375
23,32,0.845605731010437,0.96875
23,33,0.8185021877288818,0.96875
23,34,0.8034588098526001,0.96875
23,35,0.805097222328186,0.96875
23,36,0.913735032081604,0.90625
23,37,0.8313140273094177,0.96875
23,38,0.9805297255516052,0.90625
23,39,0.9274346828460693,0.9375
23,40,0.8111432194709778,0.9375
23,41,0.7957220673561096,1.0
23,42,0.7939073443412781,1.0
23,43,0.7774868607521057,1.0
23,44,0.9265773296356201,0.9375
23,45,0.8507157564163208,0.96875
23,46,0.7405543923377991,1.0
23,47,0.746030867099762,1.0
23,48,0.876309871673584,0.9375
23,49,0.7866807579994202,0.96875
23,50,0.805864691734314,1.0
23,51,0.7432188391685486,1.0
23,52,0.856797993183136,0.96875
23,53,0.9187697768211365,0.9375
23,54,0.8189218640327454,0.96875
23,55,0.818514347076416,0.96875
23,56,0.7698022127151489,0.96875
23,57,0.8313739895820618,0.96875
23,58,0.8392223715782166,0.96875
23,59,1.042994737625122,0.90625
23,60,0.8077202439308167,0.9375
23,61,0.8130602836608887,0.96875
23,62,0.8136904239654541,0.96875
23,63,0.801328182220459,0.96875
23,64,0.7664080262184143,0.96875
23,65,0.7726995348930359,1.0
23,66,1.0092283487319946,0.84375
23,67,0.8710082173347473,0.9375
23,68,0.8504763841629028,0.9375
23,69,0.9233781099319458,0.9375
23,70,0.7762519121170044,0.96875
23,71,0.9017221927642822,0.96875
23,72,0.7525908946990967,1.0
23,73,0.9112449884414673,0.96875
23,74,0.9007978439331055,0.96875
23,75,0.9799579381942749,1.0
24,0,0.787500262260437,0.96875
24,1,0.7802391052246094,1.0
24,2,0.8268542885780334,0.96875
24,3,0.771837592124939,1.0
24,4,1.025177240371704,0.90625
24,5,0.7499794960021973,1.0
24,6,0.8557930588722229,0.96875
24,7,0.7752313613891602,0.96875
24,8,0.8923866748809814,0.9375
24,9,1.00179123878479,0.90625
24,10,0.9697312116622925,0.96875
24,11,0.8070204257965088,0.96875
24,12,0.9384939074516296,0.90625
24,13,0.805448055267334,1.0
24,14,0.8367061614990234,0.96875
24,15,0.7882160544395447,0.96875
24,16,0.8822019100189209,0.9375
24,17,0.7591878175735474,1.0
24,18,0.7968790531158447,0.96875
24,19,0.8064970970153809,0.96875
24,20,0.8502314686775208,0.96875
24,21,0.7719320058822632,1.0
24,22,0.8171663880348206,0.9375
24,23,0.832919180393219,0.96875
24,24,0.7712914943695068,1.0
24,25,0.783332109451294,0.96875
24,26,0.8454856872558594,0.9375
24,27,1.0946674346923828,0.90625
24,28,0.7911607027053833,1.0
24,29,0.8350095152854919,0.96875
24,30,0.7667288184165955,1.0
24,31,0.7552738189697266,1.0
24,32,0.8577470183372498,0.96875
24,33,0.8564772605895996,0.9375
24,34,0.8136327266693115,0.96875
24,35,0.7992051243782043,0.96875
24,36,0.7423951625823975,1.0
24,37,0.7664676904678345,1.0
24,38,0.8015275001525879,1.0
24,39,0.8973264098167419,0.96875
24,40,0.7641067504882812,1.0
24,41,0.8765352964401245,0.96875
24,42,0.9381205439567566,0.875
24,43,0.9016534090042114,0.9375
24,44,0.7892913818359375,1.0
24,45,0.9176570177078247,0.9375
24,46,0.769201934337616,0.96875
24,47,0.9339579939842224,0.9375
24,48,0.8067341446876526,0.96875
24,49,0.9686604738235474,0.9375
24,50,0.8897128701210022,0.9375
24,51,0.7717185616493225,1.0
24,52,0.8341189026832581,0.96875
24,53,0.7978705167770386,0.9375
24,54,1.0624198913574219,0.90625
24,55,0.9175532460212708,0.875
24,56,0.8402792811393738,0.9375
24,57,0.7377605438232422,1.0
24,58,0.760979950428009,1.0
24,59,0.9016366004943848,0.96875
24,60,0.7592973113059998,0.96875
24,61,0.805832028388977,0.96875
24,62,0.8734719753265381,0.9375
24,63,0.759479284286499,1.0
24,64,0.7975369095802307,0.96875
24,65,0.7671654224395752,1.0
24,66,0.8059828281402588,0.9375
24,67,0.7667759656906128,1.0
24,68,0.7723958492279053,1.0
24,69,0.7768030166625977,0.96875
24,70,1.0805186033248901,0.90625
24,71,0.7660871744155884,1.0
24,72,0.9007336497306824,0.9375
24,73,0.8247205018997192,0.96875
24,74,0.776204526424408,0.96875
24,75,0.8582526445388794,1.0
25,0,0.8896414041519165,0.9375
25,1,0.9878624677658081,0.90625
25,2,0.8159373998641968,0.96875
25,3,0.7579708695411682,1.0
25,4,1.0349571704864502,0.875
25,5,0.851731538772583,1.0
25,6,0.8231695294380188,0.96875
25,7,0.8158411383628845,1.0
25,8,0.9215176701545715,0.9375
25,9,0.9126721620559692,0.9375
25,10,1.0907950401306152,0.84375
25,11,0.8061357736587524,0.96875
25,12,1.0464906692504883,0.90625
25,13,0.8034611940383911,0.96875
25,14,0.8548215627670288,0.96875
25,15,0.8614389300346375,0.9375
25,16,0.8203426599502563,0.9375
25,17,0.7817017436027527,0.96875
25,18,0.8883492946624756,0.96875
25,19,0.7749665975570679,0.96875
25,20,1.049365758895874,0.875
25,21,0.797958254814148,0.96875
25,22,0.7930834293365479,1.0
25,23,0.7879596948623657,1.0
25,24,0.9305187463760376,0.9375
25,25,0.8053380250930786,1.0
25,26,0.8912857174873352,0.9375
25,27,0.8997228145599365,0.9375
25,28,1.1437733173370361,0.875
25,29,0.7859554290771484,1.0
25,30,0.8062239289283752,0.96875
25,31,0.9905900955200195,0.9375
25,32,0.9446577429771423,0.875
25,33,0.9425829648971558,0.9375
25,34,0.7391846179962158,1.0
25,35,0.8499596118927002,0.9375
25,36,0.8833603858947754,0.9375
25,37,0.8336672186851501,0.96875
25,38,0.9049029350280762,0.9375
25,39,0.875943660736084,0.9375
25,40,0.8194413185119629,0.96875
25,41,0.7418301701545715,1.0
25,42,0.8912005424499512,0.96875
25,43,0.8235030174255371,1.0
25,44,0.754802942276001,1.0
25,45,0.8283429145812988,1.0
25,46,0.9078261852264404,0.90625
25,47,0.8872286677360535,0.96875
25,48,0.8328192830085754,0.96875
25,49,0.8857451677322388,0.9375
25,50,0.756438672542572,1.0
25,51,0.8274660706520081,0.9375
25,52,0.7703292369842529,1.0
25,53,0.8815928101539612,1.0
25,54,0.8703323602676392,0.9375
25,55,0.8060474395751953,0.9375
25,56,0.8568548560142517,0.90625
25,57,0.7658392786979675,1.0
25,58,0.7409939765930176,1.0
25,59,0.7975738048553467,0.96875
25,60,0.747965395450592,1.0
25,61,0.8415718078613281,0.90625
25,62,0.7975060343742371,1.0
25,63,0.8937164545059204,0.96875
25,64,0.9926062226295471,0.9375
25,65,0.8438920378684998,0.96875
25,66,0.9328827857971191,0.9375
25,67,0.8481234312057495,0.9375
25,68,0.7669011354446411,1.0
25,69,1.0069777965545654,0.90625
25,70,0.9315530061721802,0.90625
25,71,0.8751389980316162,0.9375
25,72,0.821923017501831,0.9375
25,73,0.9397474527359009,0.9375
25,74,0.9754689931869507,0.84375
25,75,1.1062994003295898,0.875
26,0,0.7730106115341187,1.0
26,1,0.8892157673835754,0.90625
26,2,0.9113665819168091,0.9375
26,3,0.8201083540916443,0.96875
26,4,0.7695814371109009,1.0
26,5,0.7835677862167358,0.96875
26,6,0.8098800778388977,0.96875
26,7,0.7554339170455933,0.96875
26,8,0.8110916018486023,0.9375
26,9,0.7788628339767456,1.0
26,10,0.7975332736968994,1.0
26,11,0.9726426601409912,0.9375
26,12,0.8596131205558777,0.96875
26,13,0.908517599105835,0.9375
26,14,0.9798994064331055,0.9375
26,15,0.8611719608306885,0.96875
26,16,0.7687407732009888,1.0
26,17,0.7454339265823364,1.0
26,18,0.7810291051864624,0.96875
26,19,0.8931885957717896,0.90625
26,20,0.752451479434967,1.0
26,21,0.8498092293739319,0.9375
26,22,0.8454146385192871,0.9375
26,23,0.8203797340393066,0.96875
26,24,0.9401994943618774,0.90625
26,25,0.7846876382827759,0.96875
26,26,0.9481128454208374,0.9375
26,27,0.7446902394294739,1.0
26,28,1.0374126434326172,0.875
26,29,0.7804505228996277,1.0
26,30,0.8429603576660156,0.96875
26,31,0.8773436546325684,0.96875
26,32,0.8690818548202515,0.96875
26,33,0.9068188667297363,0.9375
26,34,0.9498755931854248,0.9375
26,35,0.7622413635253906,1.0
26,36,0.8486706018447876,0.96875
26,37,0.7844009399414062,1.0
26,38,0.7329994440078735,1.0
26,39,0.745222270488739,1.0
26,40,0.8428545594215393,0.96875
26,41,0.8746054172515869,0.96875
26,42,0.8516154289245605,0.9375
26,43,0.8477025032043457,0.9375
26,44,0.776336133480072,1.0
26,45,0.7542787194252014,0.96875
26,46,0.8876138925552368,0.96875
26,47,0.7794874906539917,0.96875
26,48,0.7973277568817139,0.96875
26,49,1.0033318996429443,0.9375
26,50,0.8784279823303223,0.90625
26,51,0.8177874684333801,0.96875
26,52,0.866815447807312,0.96875
26,53,0.7577584981918335,1.0
26,54,0.8429755568504333,0.90625
26,55,0.7415046095848083,1.0
26,56,0.8886833190917969,0.90625
26,57,0.7828806638717651,1.0
26,58,0.891596257686615,0.9375
26,59,1.032792091369629,0.84375
26,60,0.9102011919021606,0.90625
26,61,0.7528406977653503,1.0
26,62,0.7925538420677185,0.96875
26,63,0.8994134664535522,0.9375
26,64,0.8983898758888245,0.9375
26,65,0.8307432532310486,0.96875
26,66,0.8193523287773132,0.9375
26,67,0.8829269409179688,0.90625
26,68,0.8857505321502686,0.9375
26,69,0.8206804990768433,1.0
26,70,0.8509694337844849,0.9375
26,71,0.9139355421066284,0.9375
26,72,0.8593385219573975,0.9375
26,73,0.9169638156890869,0.90625
26,74,0.8578654527664185,0.96875
26,75,0.7599924802780151,1.0
27,0,0.8149672746658325,1.0
27,1,0.7709300518035889,1.0
27,2,0.7589998245239258,1.0
27,3,0.9063355326652527,0.9375
27,4,0.824863612651825,0.96875
27,5,0.8117444515228271,0.96875
27,6,0.8631370067596436,0.96875
27,7,0.7196997404098511,1.0
27,8,0.7997491955757141,1.0
27,9,0.8148354887962341,0.96875
27,10,0.7336549758911133,1.0
27,11,0.9373435378074646,0.96875
27,12,0.9785151481628418,0.9375
27,13,0.8107552528381348,0.96875
27,14,0.7480658888816833,1.0
27,15,0.7267518639564514,1.0
27,16,0.8815253973007202,0.9375
27,17,0.7825475931167603,1.0
27,18,0.7516178488731384,1.0
27,19,0.8236895799636841,0.96875
27,20,0.790725827217102,1.0
27,21,0.9869675636291504,0.9375
27,22,0.8041287660598755,0.96875
27,23,0.7938907742500305,0.96875
27,24,0.9445218443870544,0.90625
27,25,0.8697057962417603,0.9375
27,26,0.7611066699028015,1.0
27,27,0.8810149431228638,0.9375
27,28,0.8353703022003174,0.96875
27,29,0.7759150862693787,1.0
27,30,0.819038987159729,0.96875
27,31,0.744734525680542,1.0
27,32,0.8778122663497925,0.9375
27,33,0.8455215096473694,0.96875
27,34,0.8362194299697876,0.96875
27,35,0.8172338604927063,0.96875
27,36,0.8070927858352661,0.96875
27,37,0.8439033627510071,0.9375
27,38,0.9800999164581299,0.90625
27,39,0.8282936811447144,0.96875
27,40,0.756639838218689,1.0
27,41,0.7490631937980652,1.0
27,42,0.723570704460144,1.0
27,43,0.7523666024208069,1.0
27,44,0.852025032043457,0.96875
27,45,0.7459464073181152,1.0
27,46,0.8842610120773315,0.96875
27,47,0.7892465591430664,0.96875
27,48,0.8939422369003296,0.9375
27,49,0.7670304775238037,1.0
27,50,0.7851971983909607,0.96875
27,51,0.8758862018585205,0.9375
27,52,0.747265636920929,0.96875
27,53,0.9137859344482422,0.9375
27,54,0.7377831935882568,1.0
27,55,0.8079619407653809,0.96875
27,56,0.7637118697166443,1.0
27,57,0.8197967410087585,0.96875
27,58,0.7906926870346069,0.9375
27,59,0.8383772373199463,0.96875
27,60,0.8535754084587097,0.90625
27,61,0.9631502628326416,0.9375
27,62,0.7662802338600159,0.96875
27,63,0.8093909025192261,0.96875
27,64,0.7777292132377625,0.96875
27,65,0.8581763505935669,0.96875
27,66,0.9002355933189392,0.9375
27,67,0.8208741545677185,0.9375
27,68,0.771986722946167,1.0
27,69,0.7809857726097107,0.96875
27,70,0.8288408517837524,0.96875
27,71,0.8412209749221802,0.96875
27,72,0.8507308959960938,0.96875
27,73,0.7654961943626404,1.0
27,74,0.751521646976471,1.0
27,75,0.9964635372161865,0.875
28,0,0.7444813847541809,1.0
28,1,0.7907237410545349,1.0
28,2,0.7763721346855164,1.0
28,3,0.7594574093818665,1.0
28,4,0.8023586869239807,0.96875
28,5,0.7775242328643799,1.0
28,6,0.8200516104698181,0.9375
28,7,0.9283788204193115,0.90625
28,8,0.7356863617897034,1.0
28,9,0.9014461040496826,0.9375
28,10,0.7788313627243042,1.0
28,11,0.8455921411514282,0.9375
28,12,0.7493792772293091,1.0
28,13,0.9155691862106323,0.9375
28,14,0.7319368124008179,1.0
28,15,0.8286123275756836,0.96875
28,16,0.7447324991226196,1.0
28,17,0.8174246549606323,0.96875
28,18,0.7955665588378906,1.0
28,19,0.9103139638900757,0.9375
28,20,0.7502213716506958,1.0
28,21,0.7481125593185425,1.0
28,22,0.7575401067733765,1.0
28,23,0.7639448046684265,1.0
28,24,0.7896179556846619,1.0
28,25,0.8512316346168518,0.9375
28,26,0.8686871528625488,0.96875
28,27,0.8042248487472534,0.96875
28,28,0.8860846757888794,0.96875
28,29,0.738069474697113,1.0
28,30,0.8615679144859314,0.96875
28,31,0.8719651103019714,0.96875
28,32,0.754586398601532,1.0
28,33,0.7854446172714233,0.96875
28,34,0.9375010132789612,0.9375
28,35,0.7894632816314697,0.9375
28,36,0.7818189859390259,1.0
28,37,0.7400052547454834,1.0
28,38,0.7427700757980347,1.0
28,39,0.8966531753540039,0.9375
28,40,0.7636584043502808,1.0
28,41,0.779547929763794,0.96875
28,42,0.7381268739700317,1.0
28,43,0.7625700831413269,1.0
28,44,0.7626456618309021,1.0
28,45,0.7124560475349426,1.0
28,46,0.8109201788902283,0.9375
28,47,0.8519101738929749,0.96875
28,48,0.7371701002120972,1.0
28,49,0.7352017164230347,1.0
28,50,0.8028719425201416,0.96875
28,51,0.8068358302116394,0.96875
28,52,0.8326023817062378,0.96875
28,53,0.7957977056503296,0.96875
28,54,0.9626529216766357,0.90625
28,55,0.8592031002044678,0.9375
28,56,0.7866498827934265,0.96875
28,57,0.8248377442359924,0.96875
28,58,0.9446938633918762,0.90625
28,59,0.8308490514755249,0.96875
28,60,0.8186790943145752,0.9375
28,61,0.8049189448356628,0.96875
28,62,0.8737008571624756,0.9375
28,63,1.0691479444503784,0.90625
28,64,0.7414277791976929,1.0
28,65,0.8510009050369263,0.96875
28,66,0.7600082159042358,0.96875
28,67,0.8593851327896118,0.9375
28,68,0.7494983673095703,1.0
28,69,0.8163833618164062,0.96875
28,70,0.9154218435287476,0.9375
28,71,0.8717302680015564,0.90625
28,72,1.007743239402771,0.875
28,73,0.8111294507980347,0.96875
28,74,0.8885142803192139,0.9375
28,75,0.874549388885498,1.0
29,0,0.7324087023735046,1.0
29,1,0.8801535367965698,0.96875
29,2,0.7497627139091492,1.0
29,3,0.8007677793502808,0.9375
29,4,0.8590916395187378,0.96875
29,5,0.7674931287765503,1.0
29,6,0.8244812488555908,0.96875
29,7,0.7791893482208252,0.96875
29,8,0.7938584089279175,0.96875
29,9,0.7659704089164734,0.96875
29,10,0.8625509738922119,0.96875
29,11,0.8635149002075195,0.96875
29,12,0.7897643446922302,1.0
29,13,0.9465240240097046,0.90625
29,14,0.7842366695404053,1.0
29,15,0.9047818183898926,0.9375
29,16,0.8047720193862915,1.0
29,17,0.7698955535888672,0.96875
29,18,0.8240099549293518,0.96875
29,19,0.7982916831970215,1.0
29,20,0.7371430397033691,1.0
29,21,0.8505416512489319,0.96875
29,22,0.7647029757499695,0.96875
29,23,0.8076481819152832,0.96875
29,24,0.8824436664581299,0.90625
29,25,0.7514562010765076,1.0
29,26,0.8237462043762207,0.96875
29,27,0.7103418707847595,1.0
29,28,0.753793478012085,1.0
29,29,0.7757991552352905,0.96875
29,30,0.7216770648956299,1.0
29,31,0.8342552781105042,1.0
29,32,0.8325430154800415,0.96875
29,33,0.8602911233901978,0.96875
29,34,0.7636404633522034,1.0
29,35,0.87873375415802,0.90625
29,36,0.7939186096191406,1.0
29,37,0.7515807151794434,1.0
29,38,0.8696524500846863,0.9375
29,39,0.8681963086128235,0.96875
29,40,0.797285258769989,0.96875
29,41,0.7959350943565369,1.0
29,42,0.8150650262832642,0.96875
29,43,0.815262496471405,1.0
29,44,0.8430415391921997,0.96875
29,45,0.8696154356002808,0.9375
29,46,0.779805064201355,0.96875
29,47,0.7241251468658447,1.0
29,48,0.7409241199493408,1.0
29,49,0.8286689519882202,0.96875
29,50,0.8923137784004211,0.9375
29,51,0.8113021850585938,0.96875
29,52,0.800503671169281,0.96875
29,53,1.001837968826294,0.9375
29,54,1.1300067901611328,0.875
29,55,0.7542206048965454,1.0
29,56,0.874398410320282,0.96875
29,57,0.8247294425964355,0.96875
29,58,0.9778257608413696,0.9375
29,59,0.8734638690948486,0.9375
29,60,0.7979767322540283,0.96875
29,61,0.8264862298965454,0.96875
29,62,0.8359992504119873,0.96875
29,63,0.8398666381835938,0.96875
29,64,0.8945455551147461,0.90625
29,65,0.8953109979629517,0.9375
29,66,0.7631244659423828,0.96875
29,67,0.9649407863616943,0.875
29,68,0.8830941915512085,0.96875
29,69,0.8336184620857239,1.0
29,70,0.8264359831809998,0.96875
29,71,0.8218284249305725,0.96875
29,72,0.9057379961013794,0.9375
29,73,0.8190186023712158,0.96875
29,74,0.7952378988265991,1.0
29,75,1.244011640548706,0.875
30,0,0.7595442533493042,1.0
30,1,0.7512578368186951,1.0
30,2,0.8890924453735352,0.96875
30,3,0.9818163514137268,0.9375
30,4,0.9221986532211304,0.9375
30,5,0.7631409168243408,1.0
30,6,1.0272115468978882,0.9375
30,7,0.8745214939117432,0.96875
30,8,0.7500382661819458,1.0
30,9,0.8976743221282959,0.9375
30,10,0.899160623550415,0.96875
30,11,0.8975166082382202,0.96875
30,12,0.7399747371673584,1.0
30,13,0.9619989395141602,0.875
30,14,0.9036164879798889,0.9375
30,15,0.7651989459991455,1.0
30,16,0.7901759743690491,0.96875
30,17,0.7736424207687378,1.0
30,18,0.8816453218460083,0.96875
30,19,0.7648468613624573,0.96875
30,20,0.868584156036377,0.96875
30,21,0.8664584159851074,0.96875
30,22,0.7510989308357239,1.0
30,23,0.7894413471221924,1.0
30,24,0.8256924152374268,1.0
30,25,0.8007588982582092,0.96875
30,26,0.7982062101364136,0.96875
30,27,1.0613248348236084,0.84375
30,28,0.7563238739967346,1.0
30,29,0.7644397020339966,1.0
30,30,0.8288118243217468,0.9375
30,31,0.8952946662902832,0.9375
30,32,0.942410945892334,0.9375
30,33,0.7782789468765259,0.96875
30,34,0.8775485157966614,0.9375
30,35,0.8278778791427612,0.96875
30,36,0.8504276275634766,0.96875
30,37,0.7603996396064758,1.0
30,38,0.9457789659500122,0.9375
30,39,0.8386366367340088,0.96875
30,40,0.7503613829612732,1.0
30,41,0.8242878317832947,1.0
30,42,0.8138619661331177,0.9375
30,43,0.822586715221405,0.96875
30,44,0.865401566028595,0.96875
30,45,0.8082501888275146,1.0
30,46,1.0270637273788452,0.90625
30,47,0.7818412780761719,1.0
30,48,0.7395176887512207,1.0
30,49,0.7272213697433472,1.0
30,50,0.8939660787582397,0.9375
30,51,0.8989458084106445,0.96875
30,52,0.8898188471794128,0.9375
30,53,1.0363247394561768,0.90625
30,54,0.9105929136276245,0.90625
30,55,0.8223156332969666,0.96875
30,56,0.7876272797584534,1.0
30,57,0.8613275289535522,0.96875
30,58,0.8660364151000977,0.96875
30,59,0.8503457307815552,0.9375
30,60,0.9067580699920654,0.96875
30,61,0.8892909288406372,0.96875
30,62,0.7654436230659485,0.96875
30,63,0.8063417673110962,0.96875
30,64,0.8536791801452637,0.96875
30,65,0.8123032450675964,0.9375
30,66,0.909902811050415,0.9375
30,67,0.8150330781936646,0.96875
30,68,0.9771314263343811,0.90625
30,69,0.7173847556114197,1.0
30,70,0.8641910552978516,0.9375
30,71,0.9307597875595093,0.90625
30,72,0.9358128309249878,0.9375
30,73,0.8266379833221436,0.96875
30,74,0.841476559638977,0.96875
30,75,0.7871968150138855,1.0
31,0,0.8003451824188232,0.96875
31,1,0.7559589743614197,1.0
31,2,0.8126910924911499,0.96875
31,3,0.8963273763656616,0.9375
31,4,0.7980296015739441,0.96875
31,5,0.7920238971710205,0.96875
31,6,0.9064053297042847,0.9375
31,7,0.8234526515007019,0.9375
31,8,0.8411009907722473,0.96875
31,9,0.865639328956604,0.9375
31,10,0.8156957626342773,0.96875
31,11,0.791163980960846,1.0
31,12,0.9573578834533691,0.90625
31,13,0.8373819589614868,0.96875
31,14,0.7947770357131958,0.96875
31,15,0.8643691539764404,0.96875
31,16,0.8496906757354736,0.9375
31,17,0.8549023270606995,0.96875
31,18,0.7317076921463013,1.0
31,19,0.8443469405174255,0.9375
31,20,0.7893109917640686,0.96875
31,21,0.7777801752090454,1.0
31,22,0.8388128280639648,0.96875
31,23,0.793976902961731,0.96875
31,24,0.8538892269134521,0.9375
31,25,0.7513981461524963,1.0
31,26,0.824615478515625,0.96875
31,27,0.8327028155326843,0.96875
31,28,0.9232671856880188,0.96875
31,29,0.8769059181213379,0.9375
31,30,0.785900354385376,0.96875
31,31,0.758620023727417,1.0
31,32,0.8388490676879883,0.96875
31,33,0.7429163455963135,1.0
31,34,1.0566387176513672,0.84375
31,35,0.8114709258079529,0.96875
31,36,0.8292840719223022,0.96875
31,37,0.7412512898445129,1.0
31,38,0.7462698817253113,1.0
31,39,0.8333621621131897,0.9375
31,40,0.9934569597244263,0.9375
31,41,0.7457477450370789,1.0
31,42,0.7614410519599915,1.0
31,43,0.8017914891242981,0.96875
31,44,0.7776190638542175,0.96875
31,45,0.7739148736000061,1.0
31,46,0.9072673320770264,0.90625
31,47,0.7658668756484985,1.0
31,48,0.8641725778579712,1.0
31,49,0.7741504907608032,1.0
31,50,0.8796693682670593,0.9375
31,51,0.8275032043457031,0.96875
31,52,0.7551823854446411,1.0
31,53,0.9182830452919006,0.9375
31,54,0.7418660521507263,1.0
31,55,1.0521067380905151,0.875
31,56,0.8170979619026184,0.96875
31,57,0.8896410465240479,0.96875
31,58,0.9213504195213318,0.96875
31,59,0.7527298927307129,1.0
31,60,0.8040409088134766,1.0
31,61,0.7762392163276672,0.96875
31,62,0.7684048414230347,0.96875
31,63,0.7947277426719666,0.96875
31,64,0.8606951236724854,0.9375
31,65,0.9723159670829773,0.90625
31,66,0.8158047199249268,0.96875
31,67,0.8362924456596375,0.96875
31,68,0.8143998384475708,0.96875
31,69,0.799015462398529,0.96875
31,70,0.866660475730896,0.96875
31,71,0.7667545676231384,1.0
31,72,0.8406064510345459,1.0
31,73,0.768539547920227,1.0
31,74,0.7236135005950928,1.0
31,75,0.75601726770401,1.0
32,0,0.9352307319641113,0.9375
32,1,0.7460908889770508,1.0
32,2,0.8034021258354187,1.0
32,3,0.832746148109436,0.96875
32,4,0.8515568375587463,0.9375
32,5,0.9025334715843201,0.9375
32,6,0.8033751845359802,0.96875
32,7,0.8118189573287964,0.96875
32,8,0.8311024904251099,0.9375
32,9,0.7274353504180908,1.0
32,10,0.7919214963912964,0.96875
32,11,0.7967686653137207,1.0
32,12,0.8073691129684448,0.96875
32,13,0.8414294719696045,0.9375
32,14,0.8333145380020142,0.96875
32,15,0.9910300374031067,0.90625
32,16,0.818368136882782,0.96875
32,17,0.7364135980606079,1.0
32,18,0.8264240026473999,0.96875
32,19,0.8287382125854492,0.9375
32,20,0.8288388252258301,0.96875
32,21,0.7526631951332092,1.0
32,22,0.7503739595413208,1.0
32,23,0.8917311429977417,0.9375
32,24,0.8143565654754639,0.96875
32,25,0.7652600407600403,1.0
32,26,0.8054304718971252,0.96875
32,27,0.8017473220825195,0.96875
32,28,0.9081200361251831,0.9375
32,29,0.7887477874755859,0.96875
32,30,0.8651703596115112,0.96875
32,31,0.9436726570129395,0.9375
32,32,0.9229260683059692,0.9375
32,33,0.8291710615158081,0.9375
32,34,0.8019370436668396,0.96875
32,35,0.7820217609405518,1.0
32,36,0.8637579083442688,0.90625
32,37,0.7372323274612427,1.0
32,38,0.7942788600921631,0.96875
32,39,0.7995246052742004,1.0
32,40,0.726416826248169,1.0
32,41,0.817659854888916,0.96875
32,42,0.8564482927322388,0.96875
32,43,0.8532599210739136,0.96875
32,44,0.7985233664512634,0.96875
32,45,0.7566540241241455,0.96875
32,46,0.7392351627349854,1.0
32,47,0.7904040813446045,0.96875
32,48,0.7929452657699585,1.0
32,49,0.7798802852630615,1.0
32,50,0.8459726572036743,0.9375
32,51,0.9576328992843628,0.9375
32,52,0.7724589705467224,1.0
32,53,0.8690547943115234,0.96875
32,54,0.7783098220825195,0.96875
32,55,0.7208685874938965,1.0
32,56,0.7733725309371948,1.0
32,57,0.8136656284332275,0.96875
32,58,0.8164042830467224,0.96875
32,59,0.8212052583694458,0.96875
32,60,0.775452196598053,0.96875
32,61,0.7586275935173035,1.0
32,62,0.8652124404907227,0.96875
32,63,0.9993723630905151,0.9375
32,64,0.9326575994491577,0.90625
32,65,0.7873829007148743,0.96875
32,66,0.8840250372886658,0.9375
32,67,0.7978354096412659,0.96875
32,68,0.7736606597900391,1.0
32,69,0.7743869423866272,1.0
32,70,0.8130696415901184,0.96875
32,71,0.804761528968811,0.96875
32,72,0.7569653391838074,1.0
32,73,0.9497495293617249,0.90625
32,74,0.8416998982429504,0.96875
32,75,0.8746578693389893,1.0
33,0,0.750149667263031,0.96875
33,1,0.7555603981018066,1.0
33,2,0.8205950856208801,0.96875
33,3,0.7786170244216919,1.0
33,4,0.7782266139984131,1.0
33,5,0.7611401081085205,1.0
33,6,0.7530587315559387,0.96875
33,7,0.7533403635025024,1.0
33,8,0.852257251739502,0.9375
33,9,0.7633547782897949,1.0
33,10,0.7681569457054138,1.0
33,11,0.7872419357299805,0.96875
33,12,0.9527776837348938,0.9375
33,13,0.7703720927238464,1.0
33,14,0.8609786033630371,0.96875
33,15,0.956233561038971,0.875
33,16,0.9501081705093384,0.9375
33,17,0.7779490351676941,0.96875
33,18,0.8618113398551941,0.96875
33,19,1.0099225044250488,0.90625
33,20,0.7441781759262085,1.0
33,21,0.9226657152175903,0.90625
33,22,0.79543137550354,0.96875
33,23,0.728318989276886,1.0
33,24,0.8365393877029419,0.96875
33,25,0.7790651321411133,0.96875
33,26,0.8287889957427979,0.96875
33,27,0.8751369714736938,0.96875
33,28,0.7546917200088501,1.0
33,29,0.828190267086029,1.0
33,30,0.8897371888160706,0.9375
33,31,0.9186154007911682,0.90625
33,32,0.7720685005187988,1.0
33,33,1.258760690689087,0.8125
33,34,0.7964645028114319,0.96875
33,35,0.8392981290817261,0.9375
33,36,0.8805494904518127,0.96875
33,37,0.814393937587738,0.96875
33,38,0.7764386534690857,0.96875
33,39,0.8207278251647949,0.96875
33,40,0.9699182510375977,0.9375
33,41,0.7892362475395203,1.0
33,42,0.8776344060897827,0.9375
33,43,0.7729018330574036,1.0
33,44,0.7605385184288025,1.0
33,45,0.8080016374588013,0.96875
33,46,0.7435047626495361,1.0
33,47,0.7648870348930359,1.0
33,48,0.9573357701301575,0.9375
33,49,0.759917140007019,1.0
33,50,0.8870159983634949,0.96875
33,51,0.7525815367698669,0.96875
